31121	12.182695	1.038631	3
62252	7.612313	0.195913	1
41406	11.521647	0.155321	3
29255	1.760759	0.134296	1
41756	5.657931	0.275640	1
42218	12.444736	1.669789	3
74285	10.425993	1.672331	1
53952	14.033093	0.524226	3
45897	11.654216	1.309485	3
3175	5.473757	0.616051	2
37823	9.406367	1.606374	3
24276	8.546095	0.186314	3
54086	11.588754	1.240353	3
29685	9.166495	1.444142	3
17713	11.401735	0.134016	3
21838	2.909571	0.881244	2
69749	6.605761	0.091457	1
12495	3.302967	0.235512	2
76666	13.285763	0.354329	1
32652	12.475510	1.499363	3
73014	11.245531	0.860349	1
53577	3.382533	0.613890	1
49103	6.096748	1.029252	3
24285	2.713649	0.208384	1
72564	11.528139	1.553229	1
3372	0.617799	0.676045	2
30904	8.557921	1.615471	3
32000	6.036423	0.350909	1
35440	8.082557	0.548999	3
20823	2.170754	0.927174	2
39560	6.335777	1.468834	3
78277	13.896508	1.587668	1
8873	3.068796	1.086828	2
19492	8.088152	0.457604	3
32595	7.023223	1.303440	3
35697	12.846546	1.406150	3
45124	8.866438	1.141912	3
70107	8.594581	0.663156	1
37651	7.718401	0.730861	3
68495	10.763040	1.426040	1
32674	14.377147	0.614691	3
42777	11.065983	0.032456	3
33095	14.935701	0.158021	3
18240	9.709642	0.662395	3
32730	4.052914	0.116947	1
30525	2.177213	0.684441	1
14240	4.872693	0.160724	2
56936	2.773653	0.269007	1
13743	2.821399	1.633936	2
72984	13.198699	0.106457	1
11148	7.204774	0.078075	2
11842	1.091380	1.116138	2
73775	9.599232	1.141667	1
2252	0.383258	0.679150	2
37951	0.777379	0.243684	1
49711	7.120221	1.379065	3
66405	11.142524	0.462068	1
41772	8.073726	0.214211	3
14919	6.206789	0.593974	2
25501	2.658486	0.019849	1
7953	0.000000	1.613680	2
36813	6.155648	0.822295	3
46621	10.901256	0.897894	3
15420	1.744395	0.676753	2
11428	4.692825	1.030479	2
43035	11.914727	0.867869	3
22769	12.823027	0.900911	3
22828	7.475315	0.153778	3
66991	7.090419	0.613011	1
8363	2.485137	0.120215	2
1221	0.000000	0.578156	2
3376	0.750518	1.549758	2
12889	2.525867	1.339200	2
69495	12.420672	0.200032	1
4226	2.023312	0.483296	2
35987	1.344661	0.271017	1
15303	1.695774	0.581401	2
49183	2.535898	0.275135	1
64030	0.656725	0.885827	1
18095	3.716745	0.672868	2
69404	7.387648	0.822816	1
36642	7.544407	0.054223	3
66546	7.720334	0.877644	1
51484	4.634068	0.536425	1
47534	3.529722	0.113073	1
31641	6.277468	0.280687	3
70429	11.216925	0.792876	1
24717	10.962065	1.369785	3
7952	2.960794	0.813729	2
50153	2.145753	1.344544	1
11856	0.000000	0.689888	2
31031	11.462205	1.668684	3
40182	12.003679	0.078538	3
15134	7.092796	1.694794	2
43639	12.365756	0.770072	3
50814	3.579825	0.656106	1
65840	12.664131	0.511636	1
13216	11.053489	1.324091	3
42443	14.135136	1.581318	3
35055	4.968052	1.438085	1
32718	9.513952	0.152077	3
12196	1.408176	0.603280	2
34410	7.482558	1.250024	3
46543	3.954555	0.502069	1
22310	8.945651	0.839130	3
35653	11.303972	1.631937	3
42689	9.058947	0.294775	3
36915	10.448797	1.096070	3
68953	8.647756	0.473974	1
66949	8.938871	0.021865	1
55711	11.483641	0.076647	3
49512	15.682095	1.465827	3
5563	4.055127	1.655229	2
18013	7.301342	0.842085	3
72808	11.755773	0.377747	1
67652	7.070194	1.152694	1
8329	5.350081	0.912544	2
7928	2.319542	0.766794	2
60951	8.471542	0.004414	1
52138	0.394602	0.085208	1
20366	0.810903	0.848156	2
55209	0.000000	0.641003	1
6142	3.468458	0.183464	2
28886	11.513961	1.289187	3
75308	12.957044	1.361076	1
15326	4.692412	0.078405	2
72803	7.501434	1.073328	1
63865	9.087695	1.568732	1
23249	6.735084	0.671165	1
9639	3.025769	1.622980	2
27501	5.447804	0.857833	1
69116	10.519921	0.253938	1
29260	15.157206	0.870677	3
42877	9.313143	0.181423	3
67543	10.530882	0.399544	1
8636	2.502537	1.014453	2
76978	15.603832	1.304612	1
31700	2.635403	0.558105	1
66268	9.890759	1.465468	3
57573	1.638589	1.680843	1
30873	12.200788	0.969253	3
7476	1.127665	0.864372	2
57818	5.685956	1.609676	1
75683	13.776871	1.583130	1
34825	9.197952	1.192688	3
76868	16.496318	1.612123	1
25630	1.689875	1.684056	1
9600	1.823428	0.967680	2
73329	5.795391	0.687140	1
36177	11.168862	1.541822	3
43095	9.018225	1.612456	3
58522	4.642794	0.908049	1
78	0.000000	0.087499	2
32979	8.859883	0.145624	3
29831	9.035747	1.567312	3
34453	9.470294	0.835732	3
43031	10.785476	1.307618	3
65262	7.131105	1.545196	1
30621	2.371845	0.338242	1
25730	3.995848	0.035583	1
29716	3.905442	1.535248	1
12429	5.477439	0.258762	2
72023	7.782884	0.157142	1
36093	6.841052	1.449784	3
49901	0.951923	1.173575	1
72484	1.932085	1.025394	1
8173	3.246514	1.184722	2
14321	7.807940	0.617875	2
33650	2.839885	0.683523	1
71115	8.236667	0.827171	1
14058	3.191594	1.520713	2
2184	0.000000	0.235242	2
49639	9.303765	1.294835	3
37384	10.658300	0.809537	3
55185	11.190925	0.585631	3
9015	3.515735	1.692429	2
76215	14.704905	1.100501	1
41622	6.006541	1.292841	3
44240	1.786923	1.141823	1
27813	10.671690	0.356762	3
78756	17.087433	0.650721	1
57639	1.802779	0.583468	1
31859	14.586772	0.809139	3
34899	9.469888	0.301021	3
16094	0.000000	0.549516	2
18819	0.000000	0.752441	2
75200	8.429721	0.721521	1
9936	3.314500	0.096010	2
85135	13.186580	1.637771	1
7513	4.998363	0.624466	2
26400	9.049281	1.224555	3
71319	15.637685	1.346408	1
12625	0.000000	1.509188	2
50730	4.243852	0.993521	1
44563	2.282421	1.506325	1
23471	10.726603	0.029809	3
59331	1.709609	0.492889	1
28140	8.683090	0.301714	3
15094	0.000000	0.815731	2
5009	1.595940	1.158619	2
9837	1.537891	0.459040	2
38392	9.843836	0.853146	3
14799	8.382801	0.064118	3
12286	2.340361	1.167502	2
42106	9.273407	0.064825	3
19640	10.522134	1.347533	3
51268	3.220676	1.654663	1
65598	12.519646	0.212668	1
4996	2.184405	1.565045	2
14006	7.847871	1.059817	2
47063	9.933193	0.138796	3
49594	3.241417	1.252394	1
12844	0.000000	1.303467	2
6268	6.274251	1.552082	2
69095	11.050842	0.931878	1
70025	8.366223	0.454330	1
13459	8.333250	0.218137	2
9912	7.460880	1.482884	2
37553	0.364525	1.219332	1
22633	9.339311	0.667468	3
13758	2.023044	1.364909	2
74585	7.001505	1.501503	1
645	5.883798	0.128302	2
44538	3.717763	1.336980	1
71272	9.295035	0.656460	1
23037	10.597144	0.415809	3
13183	1.188672	0.878870	2
81191	16.748191	0.095232	1
32828	9.727744	1.199503	3
7846	8.130657	0.054510	3
12908	3.678153	1.368561	2
8519	6.325895	0.606355	2
76818	7.934698	1.536496	1
33187	12.544942	0.727284	3
15145	0.435163	0.768320	2
10142	0.976602	0.402979	2
55224	3.658023	0.566319	1
39890	7.416974	1.070536	3
13262	3.083779	1.104490	2
34836	10.273104	0.966718	3
9532	2.761605	0.757808	2
31562	3.394090	0.708485	1
78206	4.012213	0.643100	1
75146	15.240850	1.163085	1
45595	6.194478	0.165085	3
76392	9.584659	0.612171	1
33998	11.836986	0.232991	3
5785	3.232621	1.064475	2
3452	4.932406	1.595496	2
62764	4.900088	1.038859	1
12339	6.042601	0.581073	2
47260	12.050700	0.669242	3
67651	5.436067	1.128367	1
8046	1.035049	0.809246	2
65245	11.235054	0.534143	1
24933	9.561185	1.288990	3
13091	6.469806	1.290937	3
68324	10.645227	1.427332	1
8277	2.039116	0.279097	2
10178	8.898887	0.810991	3
12137	1.485014	0.446705	2
44191	6.428491	0.500226	3
65586	9.390005	1.434864	1
20120	5.116854	1.271047	2
10918	0.290876	0.053216	2
39749	6.128498	0.750787	3
81750	12.386129	0.919630	1
14577	0.000000	0.452268	2
76015	11.948161	0.890737	1
31011	0.559851	1.642727	1
26182	0.000000	0.027255	1
8042	4.511388	0.621388	2
66019	5.941371	0.561680	1
0	2.515117	1.493053	2
16404	1.232191	1.548673	2
19258	0.785779	0.385953	2
73262	15.142719	1.472605	1
2387	0.000000	0.275582	2
34410	14.664858	1.558495	3
14628	5.327901	0.127430	2
38511	11.661635	1.527799	3
38194	9.892178	1.145721	3
18272	0.944817	0.340201	2
32203	11.261353	0.273863	3
65266	11.860239	0.941890	1
21800	10.721503	1.484668	3
746	0.000000	0.214912	2
52098	9.842993	0.983352	3
5986	0.861917	1.078495	2
11759	4.768118	0.210760	2
11416	1.417201	0.743365	2
11853	0.000000	0.478625	2
12185	3.192939	1.402436	2
72195	15.482871	1.136319	1
13840	2.982370	0.894209	2
69743	12.627212	1.083719	1
52230	4.948069	0.747595	1
72503	16.600863	0.764849	1
6749	6.409842	0.265502	2
44603	12.498271	0.902194	3
10644	6.196461	1.163828	2
7964	0.000000	0.632815	2
26446	9.567053	0.688963	3
75673	12.994675	1.293894	1
5523	3.656873	0.792021	2
10103	0.000000	1.449621	2
73723	13.585633	1.687424	1
18497	0.000000	0.847303	2
9480	5.233043	0.175992	2
71647	7.695705	0.535254	1
12616	4.973157	0.465555	2
11501	6.049429	0.717882	2
41962	12.407390	0.051421	3
47920	2.605032	1.291898	1
2558	2.538206	1.649265	2
37233	1.272314	0.527771	1
37066	0.222145	1.634513	1
25673	9.049926	0.642262	3
58921	0.691328	0.511340	1
653	3.205077	0.397401	2
31409	2.117229	0.749432	1
27408	0.456368	0.040401	1
9451	1.884711	1.615003	2
53099	8.917097	1.200094	3
12603	2.373868	1.348775	2
31716	10.180513	0.887664	3
69235	9.625142	0.518868	1
20832	9.134293	0.855588	3
43243	8.084374	0.230070	3
8711	4.652816	1.336561	2
31674	8.577207	1.597188	3
68944	10.083785	0.632621	1
10698	6.119217	1.162594	2
23120	0.764789	0.786470	2
36488	10.452265	0.050525	3
14820	11.046913	0.364787	3
27751	10.655057	0.033871	3
72330	10.937235	1.451085	1
5201	3.805209	0.864298	2
6638	1.125204	1.289624	2
4041	3.219482	0.134820	2
69106	13.590320	1.017525	1
14755	3.427523	1.596384	2
20092	13.226361	0.642813	3
39989	9.551391	0.110895	3
43028	10.235599	0.778827	3
47224	7.914907	0.415869	3
49840	3.011392	1.592345	1
55508	4.719091	0.150891	3
84345	12.578067	0.181194	1
72712	10.243935	0.911734	1
34893	9.705351	0.300263	3
9391	4.343770	0.036136	2
30811	5.873435	1.079250	3
25327	3.469081	1.018975	1
21382	10.092626	0.899195	3
24711	9.442461	1.265961	3
71536	10.940622	0.767480	1
41194	10.248740	1.574425	3
65296	8.890202	1.613198	1
40885	3.827027	1.197107	1
47811	12.235568	1.409344	3
39694	4.686425	1.218029	1
9854	0.000000	0.248038	2
68735	12.524540	0.986834	1
6512	4.347531	1.652435	2
35916	10.395313	0.400759	3
44083	2.069926	1.190818	1
26821	3.830514	1.556964	1
29458	4.192414	1.187857	1
43260	10.148968	1.032625	3
47773	9.811442	1.194489	3
7907	0.807416	0.770845	2
40240	9.387377	0.845101	3
50840	2.397605	0.211281	1
65091	8.534590	1.041807	1
7287	1.236093	1.640867	2
5347	0.956818	1.038674	2
38092	11.265024	0.726326	3
45013	11.328205	0.804425	3
15045	2.478725	1.223840	2
23727	6.061294	0.545303	1
35148	12.061989	0.439681	3
74278	12.472785	0.999998	1
17236	6.188634	1.156045	2
15226	2.138053	1.237171	2
8319	1.410766	0.305694	2
11395	1.619836	0.187877	2
4964	6.375605	0.495128	2
70221	6.274135	1.291653	1
47436	13.384214	0.270464	3
16309	7.999692	1.583952	2
6922	0.743858	1.050868	2
11275	0.909261	0.944766	2
64074	9.847655	0.940673	1
13155	0.000000	0.647032	2
14264	4.341198	1.579904	2
26883	2.140468	1.236198	1
2696	8.536245	0.556032	2
30637	11.098535	0.346691	3
23562	11.296906	1.212508	3
6786	6.338780	1.229930	2
13311	0.000000	0.308548	2
72838	11.830137	1.638805	1
74722	15.213481	0.023695	1
32453	12.178596	0.717427	3
40549	8.589952	1.146139	3
66070	11.941295	1.270366	1
51242	2.016551	0.190792	1
48653	2.747289	0.422483	1
10652	6.399158	1.113256	2
24195	9.481710	0.162473	3
73492	11.754474	1.645400	1
38925	8.014979	0.998026	3
57497	2.089833	1.021920	1
52317	2.828616	0.920423	1
32623	12.303895	1.418229	3
25604	8.955603	0.476246	3
62881	1.543128	1.057909	1
34475	11.603114	1.039468	3
42743	8.858082	1.635618	3
50645	12.444837	1.040293	3
55401	11.173848	1.543702	3
32432	1.073995	0.980052	1
40861	10.391600	1.418060	3
35565	11.031400	0.199431	3
11806	3.323947	0.969860	2
7366	3.792227	0.527541	2
12035	0.000000	1.615254	2
12539	3.323313	0.751039	2
38257	8.498269	0.196875	3
32839	2.239353	0.801977	1
30673	0.066225	0.609262	1
27627	8.346437	0.579302	3
15012	11.416373	1.682423	3
28069	12.290617	1.693000	3
13967	2.087972	0.006634	2
4874	0.000000	1.475725	2
5119	14.903407	0.143037	3
8152	1.316538	1.522378	2
67797	7.285183	1.257907	1
6637	3.026829	0.176414	2
15448	3.326738	0.728210	2
41050	11.134289	0.687748	3
28796	11.765120	1.635955	3
29416	12.282172	0.441417	3
63836	6.173098	0.568131	1
27518	12.064065	0.139638	3
2421	4.970103	0.322018	2
69573	10.213309	0.468821	1
6771	2.797259	1.646475	2
32487	6.533190	0.752260	3
57151	3.587378	1.159919	1
8845	5.158028	0.744236	2
10024	9.254042	0.009781	2
45776	11.112628	0.171035	3
31768	1.896939	0.849301	1
29101	0.330543	1.185600	1
10839	1.692364	0.839895	2
37976	0.429942	1.512583	1
11632	10.582359	0.312238	2
58357	1.911087	0.142612	1
82283	13.170242	1.330552	1
52326	8.112319	0.151900	3
48995	14.775497	0.674260	3
10818	11.899533	0.652462	3
61031	7.824554	1.081523	1
36666	7.455464	0.679572	3
10524	0.000000	0.466445	2
65704	6.959446	0.530785	1
10019	4.926527	0.502121	2
6813	8.123002	0.592980	2
12794	0.762369	0.684383	2
73743	11.516047	0.253543	1
6047	6.945715	1.288103	2
20756	11.011944	1.294007	3
15419	2.579404	0.253446	2
73749	11.278218	0.581768	1
4806	0.000000	1.205853	2
6433	0.000000	0.868102	2
15775	1.318347	0.467627	2
33903	8.225122	1.215545	3
66247	6.022645	0.602354	1
9191	1.882590	0.583373	2
29836	9.749921	1.099102	3
79920	10.548690	1.042516	1
9845	5.367869	0.358263	2
2024	7.367045	1.340429	2
0	0.185744	0.241926	2
42646	4.401384	0.125726	1
27462	12.237071	0.949084	3
26433	9.176836	1.231488	3
16808	3.199742	0.710571	2
43041	10.344862	1.171755	3
16990	1.071110	0.003039	2
41310	8.532839	0.307715	3
31100	9.751146	0.659121	3
26896	12.531843	0.135581	3
7179	0.111344	1.519008	2
37026	12.088451	0.121640	3
30570	8.175323	0.468552	3
3984	0.000000	0.438965	2
67241	10.443132	1.367029	1
53116	3.523092	0.981560	1
68882	2.944194	1.410573	1
44628	12.218045	1.462897	3
7846	1.011350	0.419607	2
74073	13.593936	1.549845	1
34373	12.843880	0.861114	3
65942	8.357219	1.070312	1
48498	9.854385	1.583993	3
68935	10.742989	0.965855	1
24222	8.976507	0.355960	3
15922	0.149133	1.410278	2
43510	3.092895	1.659361	1
9501	2.149235	0.740531	2
14700	3.984406	0.050971	2
15982	6.092295	0.931771	2
77552	17.730031	0.180150	1
4118	4.571860	0.012138	2
33834	0.000000	0.180638	1
53607	10.670072	1.189324	3
73593	13.155483	1.067242	1
25763	11.470387	0.603558	3
27149	9.698966	0.293497	3
67108	8.596489	0.509078	1
60810	5.631430	0.693582	1
54185	1.644628	1.123595	1
78142	10.890106	0.645157	1
12643	2.951108	0.077578	2
19994	7.457063	0.888718	3
22190	4.454508	1.253187	1
38541	10.652446	1.080853	3
64921	8.357646	1.093179	1
30093	10.850822	1.206868	3
59353	2.899162	0.483365	1
74363	13.321158	1.440946	1
55496	1.299488	1.513981	1
21600	9.380048	0.121273	3
14415	0.252819	0.348674	2
28977	7.560817	1.547220	3
7391	4.339606	0.802171	2
74024	11.381167	0.940789	1
17116	7.985296	0.031236	3
26868	9.624167	1.349955	3
6788	3.464624	0.585157	2
36492	9.557509	1.187017	3
4179	4.788617	0.913448	2
41768	9.921634	0.525949	3
45419	4.121712	1.421429	1
24073	10.873907	0.775522	3
42762	10.238743	0.864110	3
35635	9.818185	0.933998	3
74171	14.487929	0.594988	1
56804	8.420841	0.663519	1
52159	7.813631	0.222372	3
39031	9.251600	1.516107	3
52893	0.538549	0.478140	1
15882	3.472889	0.593963	2
64207	9.278350	0.777178	1
5317	0.000000	1.116557	2
37551	11.260066	0.187298	3
19736	4.958568	1.556039	2
24662	12.384518	0.086107	3
36980	9.526631	1.350265	3
73162	8.071954	1.218854	1
57537	5.120473	0.570757	1
83746	14.545621	0.327700	1
45062	10.348507	1.327907	3
17332	1.359944	0.217805	2
28291	10.112011	0.118667	3
9572	1.369842	1.188904	2
6446	3.607877	0.847413	2
2141	3.995823	0.973067	2
33533	4.441864	0.054652	1
22015	4.720596	1.407308	1
55869	5.509423	0.934873	1
15154	2.443840	0.567057	2
20773	10.678887	1.546785	3
45424	2.533066	1.592125	1
15540	1.395742	1.628789	2
4416	6.446439	0.457837	2
36872	14.194619	1.544717	3
2597	0.475736	0.778903	2
11311	6.181133	1.581062	2
44226	12.115234	1.077527	3
13305	0.000000	1.397278	2
4614	3.842807	0.730765	2
38271	6.961879	0.962719	3
35177	9.233711	0.997434	3
64977	6.318241	0.988121	1
65589	8.115712	0.833513	1
20579	4.216383	0.459878	2
7150	3.790898	0.974117	2
14289	10.741184	1.678384	3
10848	0.000000	1.457858	2
66043	5.864323	1.529979	1
31337	12.614614	1.292527	3
44201	4.403951	1.527835	1
25018	8.812847	0.143188	3
36149	6.260805	0.955811	3
10550	4.752716	0.028864	2
64894	11.574205	0.315749	3
15384	0.000000	0.328711	2
42187	11.738484	1.567653	3
25564	5.781396	0.194400	1
41332	14.007817	1.021411	3
65262	9.416849	0.996329	1
12646	1.930827	1.303495	2
41792	10.107507	0.130253	3
4267	3.595514	0.781140	2
46573	11.294998	1.693389	3
0	0.000000	1.061014	2
2011	3.978103	0.042097	2
14453	0.000000	0.268221	2
43660	3.105709	0.820319	1
52074	12.177366	1.165514	3
25147	8.835884	0.104911	3
14030	12.724928	0.043612	3
9839	1.354381	0.694750	2
31965	7.301862	0.061043	3
52111	2.377936	1.035271	1
41047	9.872593	1.694004	3
45301	11.844057	1.670839	3
20847	0.764120	1.158578	2
81445	12.971486	0.296603	1
26268	1.498283	1.033980	1
42686	10.158946	1.544733	3
63490	6.190533	0.176034	1
14514	4.237342	1.340659	2
9032	7.702511	1.029256	2
23194	10.532224	1.317764	3
65314	5.530664	0.849056	1
63071	10.542922	0.781079	1
21993	12.034615	0.655261	3
9066	6.704700	0.063693	2
11081	4.199072	1.270383	2
29362	9.842839	1.627505	3
32385	5.577662	0.685320	3
46642	3.785269	0.031916	1
58274	0.000000	0.470648	1
45818	2.083916	0.213753	1
31767	14.224062	0.689549	3
71611	9.066881	0.871749	1
71671	8.138095	0.346322	1
50771	10.146777	1.418110	3
18719	0.000000	0.420431	2
32328	9.102624	1.107199	3
58732	2.741928	0.223964	1
50215	1.705257	0.483751	1
37358	10.215463	0.260585	3
23074	9.195848	0.693675	3
39491	11.424806	0.404376	3
25261	12.601954	1.197944	3
58970	0.799438	0.823372	1
13615	2.291871	0.522383	2
12842	0.411341	1.446091	2
37268	8.750185	0.297509	1
77386	12.619846	1.587330	1
14812	3.064091	1.220227	2
11871	5.695245	1.337441	2
10761	1.140814	0.939982	2
43564	9.879354	0.397982	3
7022	0.000018	1.187807	2
43292	6.076285	1.423756	3
29780	2.340005	0.618677	1
40551	10.315569	0.322708	3
815	3.111165	0.736247	2
38624	10.898579	0.184093	3
4160	8.055586	0.310251	2
13204	4.590912	0.290028	2
6402	4.945085	1.262855	2
17104	2.493550	0.144991	2
333	3.080565	0.033937	2
9546	3.803163	0.870584	2
27628	9.848870	1.148237	3
76801	10.838087	0.135914	1
26525	12.371872	0.798235	3
56522	8.138433	0.606549	1
65793	9.564058	0.693899	3
69797	10.081976	0.758023	1
61936	7.921216	0.717481	1
28054	10.044491	0.998919	3
63899	3.892666	1.532497	1
7464	3.866666	0.622381	2
53206	0.000000	1.016483	1
11440	0.000000	0.880852	2
10185	0.000000	1.193130	2
52233	11.763045	0.447147	3
46237	10.962777	0.962963	3
77353	11.592487	0.001503	1
66840	9.479406	0.706533	1
6042	2.983558	0.327516	2
18589	4.366202	0.589352	2
29906	11.627589	1.672788	3
41060	6.960570	0.782573	3
38203	4.378288	1.471330	1
36638	10.193782	0.507866	3
42978	11.797277	0.909883	3
82918	18.792424	0.888385	1
31980	12.088938	1.475423	3
15832	2.214896	0.995285	2
29547	8.627096	0.641139	3
1991	1.333317	0.621492	2
27513	10.538958	1.419843	3
13198	6.438755	1.350702	2
41062	10.785705	0.951168	3
44469	2.134405	1.497698	1
67606	6.635092	0.561490	1
13867	0.000000	0.658727	2
9840	6.254624	1.469079	2
52007	4.114466	0.988221	1
36683	8.078157	1.555129	3
7665	2.377450	1.147429	2
59300	8.588969	0.827741	1
5851	4.056769	0.963270	2
30112	11.218332	1.356275	3
25849	6.447057	1.411109	3
6858	7.223596	0.075133	2
53517	3.285850	1.262366	1
44641	3.220185	0.018767	1
42437	1.514524	0.294083	1
26949	11.208572	0.279452	3
78538	12.835471	1.258543	1
67170	11.472581	0.181950	1
12553	2.563995	0.795043	2
48202	8.034470	0.907952	3
1376	4.338928	0.458159	2
28143	7.018207	0.042199	3
29597	11.277934	0.392628	3
43101	1.060625	0.399473	1
3049	3.942290	0.680814	2
18690	3.323809	0.790781	2
52202	10.985589	0.201021	3
4212	4.483387	0.526018	2
26727	10.745659	1.279365	3
52538	8.878854	1.681641	3
68782	15.751918	0.694737	1
14535	2.364234	1.685189	2
39965	8.337813	0.759725	3
70077	11.468784	1.345782	1
48901	9.658886	1.454508	3
13466	0.000000	1.015501	2
36387	3.451244	0.871562	1
8323	1.874630	0.745448	2
77420	12.670024	0.054065	1
14547	0.000000	1.022456	2
27959	9.898665	1.505802	3
72136	15.578290	0.394588	1
14794	0.333011	0.890028	2
78371	12.993418	0.848061	1
70340	7.985873	1.242685	1
6249	5.000229	0.701654	2
43614	8.884045	1.693575	3
40232	1.342763	0.579061	1
31541	3.964366	0.375089	3
22176	3.168670	0.021084	1
31564	8.333795	0.126703	3
0	0.622042	0.850559	2
45778	12.852086	1.035790	3
13202	5.371591	0.601575	2
27064	9.520234	0.092976	3
13483	2.173172	0.053649	2
24833	13.063596	1.651777	3
712	4.298826	1.037626	2
67001	13.068624	1.283618	1
80785	11.466416	0.756200	1
59636	0.334237	1.641870	1
10859	4.697213	0.222168	2
11768	0.658208	1.110166	2
44810	10.623279	1.490325	3
53300	11.412786	0.034092	3
26046	1.559100	0.115381	1
2443	2.513971	0.787691	2
38688	1.441889	0.980946	1
3584	6.996609	0.745036	2
14144	1.804114	1.233991	2
27219	1.742455	1.684481	1
69048	9.510636	0.368993	1
56678	6.699352	1.310673	3
12017	4.220568	0.773524	2
0	1.987487	0.470540	2
14362	2.119085	1.676774	2
78778	12.427531	0.748914	1
68198	10.311382	1.607830	1
44004	4.438379	0.554132	1
14519	0.595192	0.645270	2
31231	6.173784	0.077929	3
38526	9.533816	0.700361	3
67330	9.046177	0.630197	1
63903	7.870477	1.010832	3
38797	0.000000	1.559164	1
2898	4.532901	0.324669	2
11870	4.344763	0.630013	2
25477	12.310896	0.502019	3
41542	4.985560	0.289856	1
6058	4.022815	0.039336	2
53393	11.228928	0.663385	3
24788	10.590780	0.907991	3
61978	7.105574	1.283049	1
15944	3.399583	1.488819	2
38147	7.752773	0.022545	3
13930	3.456115	0.388736	2
18214	14.305726	0.573120	3
64917	10.314129	0.383269	1
12620	4.386004	0.212242	2
11611	3.104620	0.884266	2
12049	2.919164	0.441915	2
27251	8.541565	0.336558	3
13414	1.386069	0.394972	2
59433	8.711198	1.643662	1
84199	16.859888	0.174189	1
48501	11.110550	1.124421	3
23115	10.334634	0.221684	3
19935	0.935066	0.857760	2
38194	4.272602	0.431079	1
8751	0.000000	1.197814	2
24600	4.158383	0.197181	1
47949	2.495372	1.276099	1
73254	6.881717	1.487404	1
31009	1.063983	1.658215	1
68352	8.383120	1.395878	1
15093	0.714243	1.675032	2
12014	6.286827	1.202040	3
80996	12.995053	1.503015	1
57117	1.867900	0.464175	1
58557	5.239426	0.256907	1
45013	10.530977	1.516566	3
62741	8.296669	0.755823	1
21312	7.979972	1.689905	2
10198	1.680526	0.560922	2
16783	3.578640	0.065512	2
54749	8.991890	1.359542	3
14488	5.370671	1.650439	2
27136	12.071217	1.257950	3
13989	0.862006	0.004585	2
45909	7.459980	1.414827	3
59440	1.162310	0.153449	1
48367	0.384929	0.061475	1
72192	12.179146	1.269202	1
5166	8.031579	1.001734	2
43182	12.168283	1.342660	3
11400	4.295384	0.183426	2
71352	3.835859	0.285817	1
40191	10.518409	0.261723	3
41074	1.807403	1.531048	1
33076	10.781170	0.093166	3
30396	3.912781	0.347570	1
32577	13.140670	1.059195	3
6631	6.225708	0.271798	2
39884	9.142674	1.297721	3
6629	5.251156	1.028504	2
47336	9.218217	0.066557	3
10804	1.328619	1.572461	2
31020	10.156535	0.279721	3
33199	13.814851	0.324387	3
58618	2.073143	0.278315	1
52506	10.576018	0.001081	3
40536	3.495955	0.741560	1
29042	9.125768	1.273301	3
40811	2.639860	0.849783	1
36626	10.333466	0.582467	3
36195	5.313070	0.624940	1
74234	8.634623	0.711193	1
13061	0.000000	0.969619	2
5303	3.448035	0.994767	2
64262	6.725028	0.843060	1
22641	8.979681	1.056835	3
