9.867749	10.493022
8.369102	8.495293
9.884908	10.518741
9.563540	10.264081
9.571556	9.020640
8.438549	7.368603
10.798826	10.656989
9.344194	9.876805
8.794462	8.789749
9.007935	7.409848
9.740980	9.102103
9.071226	8.292859
9.677657	9.124936
7.889230	7.992231
8.917596	8.375524
10.043128	8.816832
11.199168	11.011219
10.148551	10.874422
7.681623	7.463261
10.310840	10.543201
9.362060	9.450620
8.869019	7.586076
8.480040	8.320676
9.059334	10.887139
10.985711	11.985805
9.557952	10.855733
9.437616	9.916235
11.069476	9.629602
9.453230	8.676939
8.228253	8.321872
9.443181	9.708961
8.063845	7.726851
10.236975	11.359157
8.874557	8.280455
8.623856	8.360229
10.605247	10.436380
9.319409	8.220961
9.502346	9.413170
10.111071	9.120065
7.960685	7.476262
8.473694	9.715210
7.472401	8.510724
9.953329	10.495618
8.564297	7.692542
10.086518	10.036292
10.187523	11.721833
7.741137	6.399440
7.134964	5.198749
9.583994	10.219762
8.658565	7.821934
10.120379	9.863255
9.334069	9.560845
9.295397	11.339204
9.340165	8.581078
8.271393	9.154874
9.526612	9.576566
9.727816	9.428784
8.017630	7.380412
9.966467	8.741292
10.406473	9.886333
9.884882	9.890874
10.183096	12.033291
9.648268	8.698331
9.613690	10.245205
8.404103	9.851304
8.297738	8.633713
10.099438	9.917825
8.081653	7.876856
8.181748	7.680865
8.547413	9.250833
9.279744	9.593284
10.486636	9.200004
8.429873	9.336632
9.418648	9.157017
10.018618	8.811794
8.864296	10.011256
10.477344	11.164107
9.161273	11.032263
8.669483	8.779232
7.305426	7.754913
8.785365	10.170829
8.968791	8.347814
8.881269	9.577475
7.827657	5.703555
9.292216	9.236254
8.775057	9.901900
6.912632	6.151720
8.100154	9.140621
8.110387	8.250614
9.595605	9.464764
8.565859	8.213953
8.672604	10.369723
9.805418	7.913237
9.242373	9.031679
9.294836	9.268936
9.420368	9.667190
7.985399	9.131234
10.045839	9.663706
9.502246	10.477012
8.020388	6.697199
10.231183	10.108701
8.842581	8.408055
8.480032	10.760176
6.583737	6.717156
9.424248	8.380745
9.048681	9.715382
8.573634	7.900851
9.039082	8.814765
8.385231	9.061628
9.512102	8.712140
8.405150	10.658074
7.952633	7.057404
10.720893	9.154454
9.759072	8.479188
7.930131	9.761970
9.132953	8.961301
7.541134	9.811253
9.507003	9.609874
9.074404	8.109558
8.117706	8.597114
10.286753	10.954452
9.549225	10.801319
8.448254	8.665930
7.333154	8.547270
8.018165	8.421036
8.980413	8.437469
9.167577	9.870146
10.718189	11.529886
9.571148	9.895434
8.448520	8.803786
8.327269	7.464871
8.450671	8.076103
9.328705	10.134995
8.608032	8.894741
9.834043	10.493843
8.270202	6.996285
9.826669	9.402514
9.048098	9.962261
8.376711	9.151833
7.954746	7.301962
9.909436	12.531941
8.672831	8.797241
10.791404	11.039982
5.538382	6.316948
9.723670	9.198843
9.368260	10.344384
7.950750	6.654959
11.111296	11.409066
9.956361	12.028592
6.780147	6.879233
8.656776	8.261935
8.508486	8.440441
7.204797	8.143555
8.807052	8.186516
8.736832	8.481768
10.640991	11.217239
10.394884	12.597029
10.281450	10.340272
8.715696	9.609638
10.071207	10.398164
8.199254	9.478540
9.522236	9.777616
9.942343	11.499289
9.557946	9.542586
9.197694	8.643281
7.798840	9.451529
10.652180	9.295007
9.653271	9.075529
9.752020	11.507861
9.605503	10.604061
9.296532	8.278786
7.431303	7.646931
8.668317	7.197852
9.740321	9.250168
8.451876	9.191814
8.962393	8.696520
8.742034	9.613040
9.751110	9.059539
8.903577	8.117678
8.164531	7.052798
9.827435	8.246091
9.305738	9.526570
9.721363	10.365040
8.620346	7.629385
8.506298	7.277100
10.218490	9.923937
8.976919	10.538871
10.102245	8.745362
10.126802	8.382347
9.093427	7.955428
9.898810	9.118017
6.287220	7.013263
10.282590	10.764528
9.776413	11.786100
9.662639	9.233598
8.956383	9.859654
10.012072	9.760153
7.474329	7.838097
9.780382	8.948499
7.814972	8.183317
9.317436	10.876518
7.766927	8.392237
9.390562	9.687286
8.976435	6.675068
8.561392	8.192012
8.919523	7.562428
10.299175	12.301439
9.308096	8.185162
8.780195	10.456081
10.979146	11.097761
8.918281	10.522784
10.286571	11.184753
9.106722	8.246662
7.729500	7.798169
8.731362	7.496545
10.503320	8.872346
8.416979	9.378241
8.413319	6.710559
10.433506	8.875917
8.334244	7.293608
7.381397	7.645479
9.962852	9.850015
8.790346	8.909414
10.341334	9.947954
9.475687	10.736922
9.727708	9.047765
9.789485	9.588095
7.847435	7.928531
8.787121	8.923273
8.754633	7.773450
7.537122	6.965796
9.538032	7.649773
7.977382	7.188875
9.858522	10.939462
9.748276	10.118494
9.731734	11.643929
8.527595	9.936025
8.682191	8.971874
9.624274	9.686909
8.404879	7.274449
10.824169	10.358577
9.388461	9.040702
7.671334	8.862329
9.674972	8.837765
6.587685	6.288276
8.010217	8.222241
8.639417	7.449117
9.120221	8.486085
7.952616	9.557189
8.486692	7.037952
8.549975	9.255529
9.487541	11.965523
9.951371	12.044547
8.903498	9.216233
10.019456	8.799786
10.317771	9.911981
9.728041	11.134538
10.145637	10.638358
8.264724	8.995909
9.878096	10.445303
9.878452	10.308524
8.729425	8.802531
10.398462	8.008291
9.102587	8.059942
8.212402	8.283728
9.041813	9.457728
10.266727	9.064757
7.975086	7.440803
9.401778	9.397598
10.066754	10.746786
8.495204	9.074818
9.289849	9.067012
9.926466	11.388984
9.037212	8.153169
9.623324	10.243372
8.402844	7.804402
7.645741	7.644491
8.782796	10.678088
8.915970	10.075145
6.849963	5.591250
8.988457	10.599255
9.174055	8.289653
8.963743	6.416525
7.863414	8.860028
8.075071	7.470674
7.027570	4.830964
9.488106	11.127677
8.724558	7.855364
9.893198	9.610755
9.959757	10.026460
9.062400	8.285436
8.449430	9.060425
8.340476	8.529228
7.082052	5.630032
10.802778	10.591351
10.107043	9.008262
8.302423	8.700301
9.945989	9.288714
8.382148	6.984964
8.637251	8.320019
8.495707	7.620934
10.131093	11.920988
9.936032	10.464774
7.097880	5.733839
10.302667	8.973912
7.885286	5.412922
9.327850	8.069956
10.472536	11.778581
10.801067	10.922950
8.892815	8.340069
9.177949	9.505503
8.774013	10.016894
10.385023	11.723808
7.274440	7.728204
10.056289	10.442272
11.575893	11.588077
8.406727	9.095923
10.458325	11.875856
6.501376	6.677913
8.435829	8.844654
8.026586	7.268675
9.831025	11.328653
10.854556	11.190001
7.634082	8.512098
10.631257	9.614101
9.522483	7.567763
9.501352	9.915878
9.670073	10.467288
9.518240	8.981709
9.540107	9.695665
6.378171	8.221002
9.211499	10.298471
8.093406	8.859587
7.752015	8.728560
9.961490	10.137166
8.664119	8.673328
7.641000	8.786750
8.727859	9.476728
9.277703	8.173879
8.555577	8.173953
10.919903	9.929765
8.238820	7.799164
10.026172	10.022615
8.190770	7.916305
8.622938	8.172269
10.080164	10.493157
8.547291	7.691796
9.447146	8.343875
11.101928	9.986669
8.741192	7.977147
9.029411	8.536107
7.039615	7.461337
9.634931	9.039724
7.889685	7.351598
9.101549	9.945417
9.050927	9.072889
7.958298	8.472389
7.842602	10.699136
9.924514	11.372244
9.697231	10.092959
7.586677	5.561972
11.468703	10.947828
9.957970	11.136215
9.450598	8.998976
8.055474	7.760970
8.222951	7.306619
9.306916	8.701273
9.512625	9.945468
9.803313	10.000537
9.129507	8.921572
8.254995	8.199956
9.237443	9.421097
10.543791	10.729782
8.093257	7.610291
8.181570	8.195069
8.200356	7.236504
8.571104	8.979544
9.293780	10.342246
7.649026	8.228524
9.143056	8.386842
9.855811	10.135095
9.071848	9.146180
7.130710	7.792208
9.299294	9.190326
11.137380	12.381474
10.553761	10.281463
8.616177	7.300102
8.544759	9.110715
8.659936	8.807160
9.804452	9.366879
9.858924	8.885072
9.067259	10.084024
8.381865	7.810933
8.055467	7.287863
7.741796	7.374563
7.373197	6.047970
9.246108	8.869210
9.220781	8.229602
9.080097	9.291684
9.651562	8.559099
9.499866	10.185491
8.746495	9.989417
11.091305	9.995682
10.054152	9.419277
8.960847	8.384655
9.171234	9.162574
8.742057	9.330490
9.640341	8.691524
9.794037	10.197889
11.020805	10.330575
10.200114	9.278902
9.177820	8.988399
9.385413	10.918773
8.948789	9.958195
7.344172	8.144891
10.927458	11.825958
9.076782	8.235301
8.779279	6.674123
10.096255	10.135963
8.215594	9.119091
10.739354	10.223653
10.143062	12.051815
7.390574	7.207020
9.447644	7.599182
11.079045	10.688258
8.067967	8.047161
7.249148	7.192841
9.975453	8.012231
6.841484	8.450542
7.183348	8.611233
9.117045	8.496978
10.386426	9.932036
9.163443	9.237552
8.008066	8.169423
8.134758	9.495050
8.882405	9.169126
8.889654	8.914914
10.737703	10.036223
10.520034	10.553248
7.288321	6.133689
10.423652	11.719085
7.744090	7.292713
9.669285	8.604247
8.456432	7.061496
9.409240	8.939560
9.332253	7.503593
7.926726	8.061921
7.450848	7.929649
10.048840	9.812065
12.102516	11.957714
9.104734	7.966233
7.699037	6.495311
9.528342	9.939609
9.701047	9.321194
6.544564	7.782234
9.243436	10.776967
8.181291	7.603582
6.853607	7.559684
8.992324	8.705312
9.738251	9.768526
9.226330	9.626696
8.995565	8.660959
8.608131	7.708462
7.412952	7.003721
8.102704	8.953233
9.255346	9.190113
8.653650	10.061873
10.376017	10.706902
10.253876	7.994594
8.094781	7.550132
10.895468	10.131633
8.439674	8.205241
9.770548	9.131999
7.991374	7.352875
8.887537	9.523462
8.771896	9.596818
9.029019	7.472980
10.906931	10.774321
9.536547	9.146553
10.648982	11.075067
9.809995	10.279554
7.683602	6.792087
9.271376	10.037380
8.184927	7.778615
8.652159	10.561610
7.665583	8.545845
10.369380	10.031106
10.204809	11.077881
9.053345	8.886256
9.047335	9.089632
7.778514	7.622633
10.740079	12.624705
7.143327	6.101329
9.142734	6.765327
7.694062	7.662997
9.034129	9.389226
7.873130	9.045645
9.477451	9.161440
9.633878	9.730382
9.927208	9.744835
7.898004	7.369401
7.594951	8.135151
9.210401	8.793737
10.119838	10.317819
7.931936	6.414226
9.120966	11.119034
8.134288	8.542772
9.356583	9.163379
10.504488	10.688831
7.984016	10.628693
10.148695	11.435616
7.751587	9.301434
9.174783	7.346645
9.384480	9.063269
9.065053	10.351812
7.915588	8.755598
8.888503	10.260051
7.910474	8.472883
7.380143	6.432079
9.051542	9.606091
9.058814	9.769547
8.661413	7.201890
8.970020	9.018895
8.446932	11.320757
8.508357	8.595214
9.698389	9.913848
9.341944	9.332749
9.052415	8.434848
8.578004	7.628032
10.426057	10.126217
8.855186	8.796862
9.485564	8.904192
8.448806	8.373596
9.099052	10.436988
8.920726	8.952655
9.123652	8.671850
8.261542	9.996739
7.255061	8.123118
9.278173	10.339378
9.267724	9.759140
7.438910	7.798954
8.327512	9.008950
9.917221	8.958731
7.631494	6.991815
11.375203	11.785767
8.269740	7.687728
9.602656	8.655764
8.028218	7.555856
10.590322	10.348786
8.472205	9.673687
7.971677	8.784492
10.015143	10.391196
9.733710	8.560169
9.523437	9.396364
7.867693	6.465467
10.036930	10.614247
9.369505	10.070441
7.737583	6.283770
7.752183	8.457303
9.544099	7.960984
10.816890	9.955970
8.883001	8.778813
9.343571	10.794848
7.982295	9.298855
7.898545	7.244529
9.205921	7.455206
8.633370	8.754978
8.859551	7.705660
7.827682	8.310683
6.453316	5.735816
9.501656	10.350358
11.535221	11.643327
8.815124	8.326607
9.744496	10.810018
7.102981	6.206869
6.820356	8.533224
9.339914	8.848781
8.476135	9.015631
8.912154	8.104143
9.314325	9.418687
9.915483	9.214317
8.722979	6.718216
9.119326	8.057521
10.077001	10.410579
8.665755	9.179062
8.841635	7.886872
8.408798	8.608247
7.089376	6.719854
9.798235	11.415381
9.578260	10.819212
9.829073	9.461021
9.497956	9.915036
7.800299	6.604223
10.087689	9.466752
9.414308	10.096543
8.242347	7.183800
9.303542	9.283662
9.232453	9.251532
9.057636	8.013391
7.880280	7.035913
10.753836	11.112217
8.168943	7.955578
8.107790	7.270443
8.740889	8.787556
7.930211	7.984903
10.097192	9.396545
10.797419	10.663194
8.886543	9.539978
8.910063	7.959142
8.721652	8.701991
8.138866	8.267852
9.228173	8.174170
11.151343	11.135667
9.430490	7.695382
7.926297	8.220511
8.546808	9.134002
8.531741	9.482747
8.758975	9.743508
9.580884	10.724318
8.605291	8.629588
7.461990	7.285832
7.010432	8.659860
10.186363	11.251739
9.821362	11.213259
6.902113	5.166578
10.721100	10.202999
8.957798	10.306176
9.320125	9.186839
8.795134	9.475346
7.638842	8.815830
7.496486	7.468008
10.482181	11.079854
8.128255	6.968827
10.999043	12.246691
9.640679	10.298559
7.930736	7.391398
7.152911	6.848798
8.349101	7.439187
10.421035	11.451833
8.988606	9.398189
7.808609	9.997545
8.986702	8.856869
10.441247	10.516163
8.949697	9.172011
7.475142	6.793339
9.675528	11.390746
10.189194	12.872514
9.038936	7.654479
9.865185	9.712273
11.229396	11.848878
7.568991	9.107226
10.230183	9.436401
8.927552	8.276911
10.357787	10.282542
9.497023	9.501475
7.651805	7.726363
8.047639	8.677588
9.172937	8.121158
7.302488	6.763281
8.244252	8.974615
9.799391	8.877867
8.193041	6.763809
9.082879	9.438962
8.927013	8.376796
8.576576	9.607877
9.566948	9.208003
11.876580	12.473951
9.343974	10.120481
9.418738	10.786747
9.552979	10.365356
7.627737	10.038509
8.858196	8.706009
9.902825	10.071677
7.956777	6.602834
9.360049	10.339228
9.606060	9.213269
9.853478	9.923807
9.519819	8.882679
8.955621	9.902487
8.014156	6.535791
7.893540	8.479984
10.435073	11.024805
9.535882	8.736977
8.900642	9.784678
9.383639	10.738378
9.134713	9.541702
8.810185	8.979155
10.602657	9.320599
9.658651	8.959562
6.584669	9.666840
10.057000	8.686094
9.196829	9.475803
8.926335	9.464251
9.870344	11.137013
8.796019	8.930261
8.556601	7.245381
10.451815	10.067086
10.280192	10.732399
7.764137	8.810809
8.303164	8.808115
8.913439	9.454129
7.422521	5.980933
9.679018	8.754376
9.033677	9.061194
9.064157	9.167944
9.579398	10.107710
7.780271	7.631886
9.574851	10.074693
9.722007	8.884196
8.752190	9.208251
9.014083	7.548999
8.373731	6.817954
9.994425	8.809383
7.266154	8.204813
7.727815	6.358026
8.434805	9.826634
9.210524	8.762938
9.292792	9.190053
7.689179	7.749569
8.564344	7.864953
9.808418	9.799131
9.905813	8.784156
9.627614	9.162804
7.837747	8.163036
7.829338	9.085207
10.194338	10.895772
10.190985	10.838385
8.553515	8.246605
8.159291	8.714107
9.761630	10.760436
8.700816	7.222609
8.738471	9.784531
9.134870	9.046008
8.481053	9.044394
7.868713	8.044931
8.655398	8.016175
9.689316	8.389045
9.994648	9.940657
7.977171	6.750077
7.616449	7.303075
7.788957	8.605052
9.154683	9.904720
10.018485	9.429164
9.310384	9.072071
10.540521	9.765718
9.625611	8.563482
9.740240	9.802254
9.321590	8.557037
8.867655	11.043581
8.624658	8.792008
8.721787	8.992273
8.168079	8.521328
9.053075	10.317314
9.491793	9.616909
9.034597	8.012382
9.554637	8.008310
7.111381	7.232121
8.664517	8.499336
9.154532	10.827930
7.511293	8.374274
7.944532	8.397452
8.319718	8.161514
9.059210	9.642795
9.988455	9.391165
7.837930	8.065341
8.950105	8.210158
9.095886	10.034767
8.383103	8.415916
7.659558	8.132341
8.161453	8.633460
9.389479	9.716163
9.762512	9.605056
9.553511	9.210873
10.458361	12.352744
8.686422	7.985827
9.415342	8.357556
8.534287	7.752376
8.781892	8.766884
7.059914	5.994357
8.855458	7.411191
8.011004	8.743755
8.757344	8.898623
8.102461	8.267171
8.742735	9.151015
6.591281	6.024678
7.325192	6.923414
9.390164	10.234640
10.501723	11.697100
9.227909	7.869116
10.728076	10.698462
9.886012	10.858194
7.050129	6.992806
9.416642	8.252936
8.537051	11.364031
9.473444	8.723034
9.735776	9.607264
9.194101	11.103091
9.467858	9.812557
9.181630	8.865748
9.444238	9.959748
9.280017	9.813171
8.046106	8.151823
8.432948	7.928443
6.433662	6.517653
8.456872	7.134667
9.190996	8.927751
8.395229	10.685408
10.322875	10.551795
9.457364	9.456102
8.158726	10.244815
10.513750	11.353662
10.176183	10.267823
9.724822	9.790940
7.941221	8.311133
7.717444	7.213711
9.315384	11.848568
9.394906	9.563381
9.921453	9.298913
8.415611	7.762143
8.424692	8.640824
10.581954	11.199229
7.319753	7.998761
7.270931	5.506463
9.030039	7.919789
8.765146	9.941020
8.283137	8.734766
7.657732	8.828394
8.620742	8.967022
8.759623	7.294584
8.677636	10.480546
8.666525	9.186884
10.044293	11.091110
10.661347	10.339514
7.720139	8.639964
8.232788	8.349913
10.020383	10.248533
10.029732	8.734096
8.713455	7.948325
9.208993	7.364813
8.501921	8.747421
8.133650	7.500151
10.485516	12.544626
9.289955	8.575874
8.559324	9.504803
11.845158	12.548533
10.001625	9.052739
9.149399	9.955529
9.981280	8.725271
10.402996	11.837385
